,arx4d1e1187b9a9c4d,arbdn871187b98cc11,easy,barsStart_var,ar6k1c41187fb444b6,indie,classic,segmentsPitches_mean_2,arl53rs1187b9b19ad,ar2joyq1187fb3cd29,arh3s5s1187fb4f76b,jazz,folk,electronic,electronica,aruksnl1187fb4c5ed,sectionsConfidence_mean,arnpi7b1187fb3dcb7,black,80s,american,guitar,technical,arzot5y1187b9b23ed,version,arlnyy01187b99fbad,arcnjnv1187b9b90c4,germany,ambient,groove,alternative,rock,island,arer3qp1187b9a8dc4,segmentsPitches_var_10,angeles,piano,artistFamiliarity,sad,arx56sc1187b9ba075,arh6w4x1187b99274f,reggae,arr6cvd1187fb3f2bf,artistHotness,artistTermsFreq_mean,ardw74m1187b98da34,ara3vyt1187b997694,thrash,heavy,singer,aruddc91187b9a00e5,artistTermsFreq_var,artist,pop,punk,world,stoner,post,electro,artistTermsWeight_mean,progressive,segmentsTimbre_mean_12,segmentsLoudnessMaxStart_mean,arc43071187b990240,electropop,contemporary,emo,artistTermsWeight_var,ska,brazilian,arabfu01187fb46712,arpr9w71187fb3723a,artistPlayMeID,ar5ex491187b99b3af,year,metal,south,experimental,death,arbacal11f4c8443c2,Hit_Flop_Class
58,0,0,0,2433.479569,0,0,1,-78.64988769,0,0,0,1,0,0,0,0,0.545111111,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,388.954893,0,0,0.385417447,0,0,0,0,0,0.312131221,0.39006916,0,0,0,0,1,0,0.121626456,0,1,0,0,0,0,0,0.506619971,1,0.272846154,-24.78836769,0,0,0,0,0.070575014,0,2,0,0,60286,0,0,0,0,0,0,0,0
59,0,0,0,4652.336967,0,1,0,-3.015238095,0,0,0,0,0,1,0,0,0.579357143,0,0,0,1,0,0,0,0,0,0,0,0,0,3,8,0,0,251.4387928,0,0,0.539181188,0,0,0,0,0,0.276702625,0.745343357,0,0,0,0,0,0,0.049517338,0,3,0,0,0,1,0,0.772153481,0,0.19214986,-16.27185994,0,0,0,0,0.018555729,0,0,0,0,-1,0,0,0,0,0,0,0,0.235846203
60,0,0,0,3837.217964,0,0,1,-9.175433333,0,0,1,0,0,0,0,0,0.608166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,223.9970682,0,0,0.73118423,0,0,0,0,0,0.549204384,0.394264346,0,0,0,0,0,0,0.077614437,0,2,5,0,0,0,0,0.538768024,1,0.456097101,-9.096457971,0,0,0,0,0.058326339,0,0,0,0,1418,0,1988,0,0,0,0,0,0.413739836
61,0,0,0,6029.830711,0,1,0,39.88759398,0,0,0,0,0,1,0,0,0.462923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,399.7388148,0,0,0.332330882,0,0,0,1,0,0,0.687403759,0,0,0,0,0,0,0.052744035,0,0,0,0,0,0,1,0.733243432,0,0.399422173,-22.97251836,0,0,0,0,0.026617705,0,0,0,0,150314,0,2004,0,0,0,0,0,0.319565987
62,0,0,1,1394.324453,0,3,0,-77.60904286,0,0,0,2,5,1,0,0,0.443,0,0,0,1,0,0,0,0,0,0,0,1,0,2,4,0,0,576.93059,0,1,0.632242851,0,0,0,0,0,0.453435791,0.698629539,0,0,0,0,1,0,0.016222726,0,3,1,0,0,1,1,0.680824842,0,0.146785714,-29.58236429,0,0,0,0,0.008563879,0,0,0,0,-1,0,2005,0,0,1,0,0,0.360370583
63,0,0,0,5733.816143,0,0,0,-1.465773438,0,0,0,1,0,0,0,0,0.577555556,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,324.4372823,0,1,0.916058238,0,0,0,0,0,0.535408379,0.383666484,0,0,0,0,0,0,0.071384751,0,3,1,0,0,0,1,0.489727893,0,0.42565067,-19.19117411,0,2,0,0,0.046197852,1,0,0,0,4702,0,2006,0,0,0,0,0,0.566988444
64,0,0,0,4563.736056,0,0,0,-33.31788252,0,0,0,8,0,0,0,0,0.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.8591037,0,0,0.458055179,0,0,0,0,0,0.371760895,0.647702729,0,0,0,0,0,0,0.042576066,0,2,0,1,0,1,0,0.735067691,0,0.23246161,-31.08019704,0,0,2,0,0.021953132,0,0,0,0,111355,0,0,0,0,0,0,0,0.253834736
65,0,0,0,3047.189777,0,4,0,20.59482314,0,0,0,2,0,1,1,0,0.61675,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,601.8459366,1,0,0.618002715,0,0,0,1,0,0.349476327,0.68649028,0,0,0,0,1,0,0.0291232,0,0,1,0,0,0,0,0.771427071,0,0.328108079,-18.1959083,0,0,0,0,0.013199872,0,0,0,0,-1,0,2007,0,0,2,0,0,0.519403046
66,0,0,0,3126.765387,0,0,0,-75.2816632,0,0,0,3,0,0,0,0,0.685333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,419.5491038,0,1,0.483703807,0,0,0,0,0,0.351624469,0.608942782,0,0,0,0,0,0,0.082516498,0,0,0,3,0,0,0,0.672971426,0,0.230087537,-31.7105727,0,0,0,0,0.035809343,0,0,0,0,-1,0,2003,0,0,0,0,0,0.676548906
67,0,0,0,4217.215085,0,1,1,55.98543706,0,0,1,0,0,0,0,0,0.611071429,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,0,0,158.0231487,0,0,0.44104996,0,0,0,0,0,0.353000688,0.654316456,0,0,1,2,0,0,0.044680977,0,1,2,0,0,0,0,0.751944633,0,0.39006082,-19.64223621,0,0,0,0,0.020434295,0,0,0,0,-1,0,1995,3,0,0,0,0,0.495293621
68,0,0,0,13638.61672,0,1,1,-25.81000545,0,0,0,1,0,1,1,0,0.585333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,949.0527969,0,0,0.62799739,0,0,0,1,0,0.365339653,0.810084212,0,0,0,0,1,0,0.004110648,0,6,1,0,0,0,1,0.870233851,2,0.352204905,-25.78351117,0,0,0,1,0.004695141,1,0,0,0,173232,0,0,1,0,0,0,0,0
69,0,0,0,7379.616863,0,0,0,24.22328613,0,0,0,0,1,0,0,0,0.563545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,298.4015208,0,0,0.50039601,0,0,0,0,0,0.314882184,0.664622886,0,0,0,0,0,0,0.043662838,0,5,0,0,0,0,0,0.706464835,0,0.276738281,-23.90339355,0,0,0,0,0.018229737,0,0,0,0,-1,0,0,0,0,0,0,0,0
70,0,0,0,2304.072551,0,1,0,52.42505956,0,0,1,0,0,0,0,0,0.925,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,0,0,152.0190396,0,0,0.847081688,0,0,0,0,0,0.625080481,0.518008366,0,0,0,0,0,0,0.077586374,0,1,6,0,0,0,0,0.586366723,0,0.394047022,-11.08530878,0,0,0,0,0.052151526,0,0,0,0,4579,0,2003,1,0,0,0,0,0.696469437
71,0,0,0,7572.137101,0,1,0,-5.862081301,0,0,0,0,0,1,1,0,0.74675,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,0,0,208.0691631,0,0,0.499939221,0,0,0,0,0,0.37444943,0.731668652,0,0,1,1,0,0,0.016979395,0,2,1,0,0,0,1,0.719845754,0,0.330796748,-21.28198522,0,0,0,0,0.011141852,0,0,0,0,160798,0,1995,6,0,1,1,0,0.215080319
72,0,0,0,2444.640699,0,1,1,59.96417955,0,0,0,0,0,1,0,0,0.647,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7,0,0,251.7474291,0,0,0.720808697,0,0,0,0,0,0.467133519,0.677736599,0,0,0,1,1,0,0.015893999,0,3,0,0,0,1,0,0.668126157,0,0.314610747,-10.55058585,0,0,0,1,0.008764832,0,0,0,0,-1,0,2009,3,0,0,1,0,0.447135796
73,0,0,0,116.8871769,0,0,0,28.65512174,0,0,0,0,0,1,1,0,0.7215,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,355.7789381,0,0,0.400433513,0,0,0,0,0,0.266275286,0.67955131,0,0,0,0,0,0,0.039290738,0,0,0,5,0,0,0,0.718747763,0,0.2094,-25.80866087,0,0,0,0,0.021915737,0,0,0,0,-1,0,2000,0,0,1,0,0,0.214253449
74,0,0,0,825.3983133,0,0,0,-43.76887456,0,0,0,0,2,0,0,0,0.6974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,638.8267461,0,0,0.599019959,0,0,0,0,0,0.374862616,0.294571601,0,0,0,0,0,0,0.063257643,0,0,0,1,0,0,0,0.442033884,0,0.251261324,-34.25140767,0,0,0,0,0.032155016,0,0,0,0,181513,0,0,0,1,0,0,0,0
75,0,0,0,2606.438282,0,0,1,59.71290926,0,0,0,0,0,0,0,0,0.612714286,0,0,3,1,3,0,0,0,0,0,0,0,0,2,12,0,0,155.4535684,0,0,0.717991695,0,0,0,0,0,0.497711444,0.733435662,0,0,0,1,0,0,0.01894256,0,3,0,0,0,0,0,0.799130583,3,0.428049002,-17.0255735,0,0,1,0,0.011778526,0,0,0,0,-1,0,0,10,0,1,1,0,0.621765583
76,0,0,0,2447.047072,0,0,0,5.232413589,0,0,0,0,0,0,0,0,0.6298,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,371.5481668,0,0,0.621213511,0,0,0,0,0,0.37425994,0.551855132,0,0,0,0,0,0,0.047251529,0,0,0,0,0,0,0,0.726841213,1,0.204711965,-21.08025849,0,0,0,0,0.023722262,0,0,0,0,33549,0,0,3,0,0,0,0,0.606816327
77,0,0,0,918.1527437,0,0,1,-22.62000567,0,0,0,0,1,1,0,0,0.491857143,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,0,0,175.6118031,0,0,0.444926413,0,0,0,0,0,0.344814469,0.639780418,0,0,0,0,0,0,0.057128612,0,2,0,2,0,0,1,0.681896173,2,0.39470255,-21.70785269,0,0,0,0,0.022751791,1,0,0,0,24454,0,2009,1,0,1,0,0,0.323112121
78,0,0,1,4125.558299,0,0,0,30.66937177,0,1,0,0,0,1,0,0,0.6215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.1338101,0,0,0.588370653,0,0,0,5,0,0.413237884,0.56480197,0,0,0,0,0,0,0.059772647,0,0,0,1,0,0,0,0.670789263,0,0.31404672,-16.07871571,0,0,1,0,0.030835565,0,0,0,0,-1,0,2002,0,0,0,0,0,0.537503904
79,0,0,0,9368.361449,0,0,1,-33.38052096,0,0,1,0,0,0,1,0,0.4799375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,213.3431096,0,0,0.711165787,0,1,0,1,0,0.466826993,0.496874898,0,0,0,0,0,0,0.040486059,0,2,0,0,0,0,0,0.66017191,0,0.25441124,-21.12874665,0,0,0,0,0.030620656,1,0,0,0,2146,0,1988,0,0,1,0,0,0.547324832
80,0,0,0,3722.156099,0,0,0,34.29511202,0,0,0,0,0,1,1,0,0.589727273,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,234.2670697,0,0,0.510794577,0,0,0,0,0,0.394127577,0.731656773,0,0,0,1,0,0,0.038030365,0,1,0,0,0,0,1,0.727768756,0,0.415431694,-17.03911202,0,1,0,0,0.016880426,0,0,0,0,-1,0,0,2,0,0,0,0,0.494357324
81,0,0,1,1835.605698,0,0,0,-125.2542478,0,0,0,0,0,1,0,0,0.579625,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,112.7051811,0,1,0.342558954,0,0,0,0,0,0.292656454,0.780259363,0,0,0,0,0,0,0.043289788,0,1,0,0,0,0,0,0.767024972,1,0.227346269,-25.91641194,0,0,0,0,0.019825104,0,0,0,0,-1,0,0,0,0,0,0,0,0
82,0,0,0,4318.35213,0,0,0,78.6814386,0,0,0,0,0,1,0,0,0.759545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.1830623,0,0,0.341937434,0,0,0,0,0,0.244243643,0.564059372,0,0,0,0,0,0,0.114518648,0,0,0,0,0,0,0,0.596924855,0,0.345869396,-18.40255848,0,0,0,0,0.045957212,0,0,0,0,-1,0,0,0,0,0,0,0,0
83,0,0,0,5513.697716,0,0,0,5.993815789,0,0,0,0,0,1,0,0,0.609384615,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,446.8038435,0,0,0.583231605,0,0,0,0,0,0.411448143,0.507544841,0,0,0,0,0,0,0.03645183,0,2,0,0,0,0,0,0.656115111,0,0.392166969,-20.03230399,0,0,0,0,0.018160077,0,0,0,0,-1,0,2000,0,0,0,0,0,0.405115722
84,0,0,1,859.6453245,0,2,1,-102.3637213,0,0,0,1,0,1,1,0,0.4582,0,0,1,2,1,0,0,0,0,0,0,2,0,1,4,0,0,124.0431609,0,1,0.698770478,0,0,0,0,0,0.399451724,0.75661635,0,0,0,0,0,0,0.01027294,0,2,0,0,0,0,0,0.761478,0,0.45357377,-33.32159016,0,0,0,0,0.008404987,0,0,0,0,-1,0,1987,0,0,1,0,0,0.615372256
85,0,0,0,1699.914611,0,4,0,3.133965753,0,0,0,1,1,1,1,0,0.738,0,0,1,1,0,0,0,0,0,0,0,1,0,4,8,0,0,459.5632302,0,0,0.609538992,0,0,0,0,0,0.482131081,0.869799913,0,0,0,0,1,0,0.006239585,0,2,2,0,0,1,1,0.804869834,0,0.423339041,-20.37044178,0,1,0,0,0.009758272,0,0,0,0,-1,0,2007,0,0,1,0,0,0
86,0,0,0,1849.07204,0,0,0,178.0432484,0,0,0,0,0,1,0,0,0.592,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,224.3134814,0,0,0.062570763,0,0,0,0,0,0.233131687,0.724645906,0,0,0,0,0,0,0.06555551,0,0,1,0,0,0,0,0.753917344,0,0.342668132,-15.97424835,0,0,0,0,0.029161785,0,0,0,0,-1,0,0,0,0,1,0,0,0.194735229
87,0,0,0,8172.769844,0,0,0,49.93813725,0,0,0,0,0,0,0,0,0.470307692,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,585.4701681,0,0,0.668509447,0,0,0,1,0,0.506545319,0.535305997,0,0,0,0,0,0,0.087177958,0,1,0,0,0,0,0,0.616127797,0,0.514618824,-19.62106588,0,0,0,0,0.04437259,0,0,0,0,17288,0,2007,0,0,0,0,0,0.274281704
88,0,0,0,2701.890658,0,2,3,22.02766667,0,0,0,1,3,0,0,0,0.665833333,0,0,0,1,1,0,0,1,0,0,0,0,0,2,19,0,0,216.7602567,0,0,0.787098355,0,0,0,1,0,0.634412385,0.802169262,0,0,0,2,0,0,0.006670855,0,3,1,0,1,0,0,0.761247938,2,0.309458034,-20.8542446,0,0,0,0,0.006349078,0,0,0,0,-1,0,1982,5,0,1,0,0,0.31276992
89,0,0,0,3138.762023,0,3,0,33.92957974,0,0,0,0,2,0,0,0,0.44775,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,205.661568,0,1,0.655359115,0,0,0,0,0,0.405031298,0.774304195,0,0,0,0,1,0,0.024251716,0,6,1,0,0,0,0,0.776315029,0,0.530043103,-10.54543966,0,0,0,0,0.009219546,0,0,0,0,4235,0,2008,0,0,0,0,0,0.419674279
90,0,0,0,7963.150822,0,3,2,16.2241533,0,0,0,2,1,1,1,0,0.700181818,0,0,1,0,0,0,0,0,0,0,0,1,0,2,11,0,0,312.2462591,0,0,0.60542429,0,0,0,1,0,0.409292117,0.711315787,0,0,0,0,1,0,0.008824571,0,7,1,0,0,1,1,0.74958786,1,0.139498014,-26.26808975,0,0,0,0,0.009257579,1,0,0,0,-1,0,1989,0,0,1,0,0,0.531612769
91,0,0,0,2377.112709,0,0,1,53.99495147,0,0,0,0,0,0,0,0,0.628,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.2993021,0,0,0.415784608,0,0,0,0,0,0.307902094,0.466935456,0,0,0,0,0,0,0.102234369,0,0,0,0,0,0,1,0.576019554,0,0.40958493,-24.14154662,0,0,0,0,0.057158921,0,0,0,0,-1,0,1991,0,0,0,0,0,0
92,0,0,0,1923.568336,0,0,0,81.65969346,0,0,0,0,0,1,1,0,0.617285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.0696369,0,0,0.564512291,0,0,0,0,0,0.3268453,0.658641473,0,0,0,0,0,0,0.043165554,0,1,0,0,0,0,2,0.740685646,2,0.396144414,-19.66454905,0,0,0,0,0.022526195,0,0,0,0,-1,0,2006,0,0,0,0,0,0.721572661
93,0,0,0,17802.97207,0,1,0,42.63851502,0,0,0,0,0,1,1,0,0.8895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,356.0120732,0,0,0.487220327,0,0,0,0,0,0.44974631,0.759017779,0,0,0,0,0,0,0.035959564,0,1,0,0,0,0,1,0.724179549,0,0.321792275,-19.9365309,0,0,0,0,0.012388574,0,0,0,0,-1,0,0,1,0,0,0,0,0.582918458
94,0,0,1,8222.228879,0,0,0,-67.59489494,0,0,0,0,2,1,0,0,0.528,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,345.5209506,0,0,0.6051397,0,0,0,0,0,0.420937755,0.71000417,0,0,0,0,1,0,0.029973688,0,1,0,2,0,0,0,0.775385467,0,0.281722763,-28.59044942,0,0,1,0,0.010523089,0,0,0,0,14334,0,1999,0,0,0,0,0,0.761303218
95,0,0,0,5587.527228,0,1,0,65.50136609,0,0,0,0,0,0,0,0,0.3659,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,919.0063231,0,0,0.581793766,0,0,0,0,0,0.401997543,0.563869117,0,0,0,0,1,0,0.024063495,0,0,1,0,0,0,0,0.681587766,0,0.266136773,-30.04156511,0,0,0,0,0.014568497,0,0,0,1,4479,0,0,0,0,0,0,0,0
96,0,0,0,4583.55529,0,0,0,36.41693123,0,0,0,0,0,0,0,0,0.514818182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,240.2759807,0,0,0.637533386,0,0,0,2,0,0.310614281,0.41702405,0,0,0,0,1,0,0.173506132,0,2,0,0,0,0,0,0.590943499,0,0.298035817,-25.70833381,0,0,0,0,0.079571929,0,0,0,0,180241,0,0,1,0,0,1,0,0
97,0,0,1,1520.753859,0,0,1,38.68351627,0,0,0,3,0,0,0,0,0.620125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,205.9059337,0,0,0.421187326,0,0,0,0,0,0.310544672,0.647529636,0,0,0,0,0,0,0.048301389,0,3,0,0,0,0,0,0.699330587,0,0.338932755,-18.64857267,0,0,0,0,0.020766517,0,0,0,0,76669,0,0,0,0,0,0,0,0
98,0,0,0,5780.536453,0,1,0,-6.928139456,0,0,0,0,0,0,0,0,0.656461538,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,261.6725644,0,0,0.524265131,0,0,0,0,1,0.372232889,0.616597105,0,1,0,0,0,0,0.037529455,0,1,0,0,0,0,0,0.649445604,0,0.353479592,-19.00908503,1,0,1,0,0.016356835,0,0,1,0,35879,0,1993,0,0,0,0,0,0.473346541
99,0,0,0,3784.672319,0,0,0,34.18344214,0,0,0,1,0,1,0,0,0.634875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,285.2646989,0,0,0.47013483,0,0,0,2,0,0.320517791,0.679956374,0,0,0,0,0,0,0.049285132,0,5,0,1,0,0,0,0.702500084,0,0.282654429,-13.04878372,0,0,0,0,0.022676751,0,0,0,0,29911,0,0,0,0,0,0,0,0.400443466
100,0,0,0,13762.00994,0,1,0,51.96450457,0,0,0,1,0,1,0,0,0.5945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,374.3377199,0,0,0.556566973,0,0,0,0,0,0.431824888,0.72109252,0,0,0,1,0,0,0.034177538,0,2,1,0,1,0,0,0.756169825,1,0.392480366,-23.34391877,0,0,0,0,0.013469402,1,0,0,0,188095,0,0,3,0,0,0,0,0
101,0,0,0,8979.50917,0,0,0,55.96769634,0,0,0,0,0,0,0,0,0.614066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.9012327,0,1,0.654594982,0,0,0,0,0,0.396356237,0.280519478,0,0,0,0,0,0,0.100046512,0,0,0,0,0,0,0,0.460563029,0,0.155431549,-18.04978648,0,0,0,0,0.04484333,0,0,0,0,-1,0,2005,0,0,0,0,0,0.392008771
102,0,0,0,2819.984457,0,0,1,-58.97453428,0,0,0,9,0,1,0,0,0.722857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.5063342,0,2,0.331874146,0,0,0,0,0,0.3228233,0.699327587,0,0,0,0,0,0,0.065010309,0,0,0,0,0,1,0,0.734768496,0,0.293311772,-27.85019017,0,0,1,0,0.028755901,0,1,0,0,20194,0,2003,0,0,0,0,0,0.253834736
103,0,0,0,452.7807498,0,1,0,-167.3018198,0,0,0,0,0,1,0,0,0.76725,0,1,0,0,0,0,0,0,0,0,1,0,0,3,7,0,0,107.3844461,0,0,0.451977717,0,0,0,0,0,0.331351565,0.768534273,0,0,0,1,0,0,0.024526863,0,1,0,0,0,0,1,0.740775377,2,0.078552553,-30.84259159,0,0,0,0,0.015059963,0,0,0,0,-1,0,2003,6,0,0,1,0,0.427446571
104,0,0,0,6981.261239,0,0,0,44.38969307,0,0,0,0,0,0,1,0,0.426909091,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,572.8570949,0,0,0.837872047,0,0,0,0,0,0.532803542,0.369500474,0,0,0,0,1,0,0.075003138,0,7,2,0,0,0,0,0.569330948,0,0.271622112,-18.26120957,0,0,0,0,0.043288206,1,0,0,0,718,0,2004,1,0,0,0,0,0.684613086
105,0,0,0,6469.721252,0,0,0,62.0016816,0,0,0,2,0,0,0,0,0.5488,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,0,248.3148351,0,0,0.602868067,0,0,0,0,0,0.449002436,0.674838974,0,0,2,1,0,0,0.068751892,0,2,2,0,2,0,0,0.752094174,0,0.358575786,-21.07586082,0,0,0,0,0.029658155,0,0,0,0,-1,0,0,7,0,0,0,0,0.334706549
106,0,0,0,9435.214827,0,0,0,40.14109793,0,0,0,0,0,0,0,0,0.6246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1044.264876,0,0,0.44802055,0,0,0,0,0,0.369535728,0.537091335,0,0,0,0,0,0,0.041112314,0,0,0,0,0,0,0,0.696004507,0,0.365897241,-22.55460138,0,0,0,0,0.017373986,0,0,0,1,83197,0,1998,0,0,0,0,0,0.401486711
107,0,0,1,6813.849066,0,0,0,-116.7414856,0,0,0,0,2,1,0,0,0.506333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,258.1170026,0,0,0.6051397,0,0,0,0,0,0.420937755,0.71000417,0,0,0,0,1,0,0.029973688,0,1,0,2,0,0,0,0.775385467,0,0.159988708,-23.99571769,0,0,1,0,0.010523089,0,0,0,0,14334,0,1998,0,0,0,0,0,0.673875572
108,0,0,0,10057.49099,0,1,0,31.91869463,0,0,0,1,1,1,1,0,0.5499375,0,0,0,1,1,0,0,0,0,0,1,1,0,2,8,0,0,336.3568656,0,0,0.560557984,0,0,0,1,0,0.452789477,0.745753268,0,0,0,0,1,0,0.010925313,0,3,0,1,0,0,1,0.768486241,4,0.326522443,-18.6102855,0,0,0,0,0.010774739,0,0,0,0,-1,0,0,0,0,0,0,0,0.428702263
109,0,0,0,1390.749704,0,3,0,-76.26361947,0,0,0,2,3,1,0,0,0.641375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,332.7405669,0,0,0,0,0,0,0,0,0.387635478,0.675558789,0,0,0,0,1,0,0.057679973,0,6,0,0,0,0,1,0.700648489,0,0.375440708,-23.58857522,0,0,0,0,0.022247019,0,0,0,0,55226,0,0,0,0,0,0,0,0
110,0,0,0,5742.624697,0,0,0,3.465978698,0,0,0,0,1,0,0,0,0.492384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,309.3487427,0,0,0.53915621,0,0,0,0,0,0.360648925,0.629916312,0,0,0,0,0,0,0.062984834,0,1,0,0,0,0,0,0.833752343,0,0.292391716,-17.72987574,0,0,0,0,0.021216154,0,0,0,0,16562,0,0,0,0,0,0,0,0
111,0,0,0,221.3111558,0,0,0,44.48623871,0,0,0,0,0,0,0,0,0.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,152.4950351,0,0,0.501125001,0,0,0,0,0,0.298269163,0.601208574,0,0,0,0,0,0,0.094870638,0,0,1,0,0,0,0,0.681130868,0,0.22023871,-7.728845161,0,0,0,0,0.045320871,0,0,0,0,159322,0,0,0,0,0,0,0,0
112,0,0,0,1348.902322,0,0,0,80.58197012,0,0,0,0,0,0,0,0,0.577333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.8269356,0,0,0.416985864,0,0,0,0,0,0.267454194,0.72307302,0,0,0,0,0,0,0.1728562,0,0,1,0,0,0,0,0.720724973,0,0.47350996,-17.60503187,0,0,0,0,0.070022245,0,0,0,0,-1,0,0,0,0,0,0,0,0
113,0,0,0,2449.395482,0,0,0,-50.85578409,0,0,0,0,0,1,0,0,0.617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,290.5180286,0,0,0.363734084,0,0,0,0,0,0.140390475,0.728002994,0,0,0,0,0,0,0.035350341,0,0,1,0,0,0,1,0.829661169,1,0.277166193,-25.92724006,0,0,0,0,0.023723999,0,0,0,0,-1,0,0,0,0,0,0,0,0
114,0,0,0,6224.580668,0,0,0,42.3449426,0,0,0,0,0,1,0,0,0.463357143,0,0,0,0,1,0,0,0,0,0,1,1,0,1,4,0,0,358.2452573,0,0,0.560882279,0,0,0,0,0,0.345063467,0.622492135,0,0,0,0,0,0,0.026468195,0,0,2,0,3,2,0,0.646713001,2,0.340148036,-11.83765861,0,0,0,0,0.014291978,0,0,0,0,162745,0,2009,5,0,1,1,0,0.425124658
115,0,0,0,2299.553613,0,0,1,-100.7757496,0,0,0,0,0,1,0,0,0.569714286,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,204.392787,0,0,0.38477219,0,0,0,1,0,0,0.379755315,0,0,0,0,0,0,0.089708123,0,1,0,1,0,0,0,0.50617732,0,0.274229135,-26.50397117,0,0,0,0,0.039160035,0,0,0,0,-1,0,0,0,0,0,0,0,0
116,0,0,0,10769.80923,0,0,0,49.61368634,0,0,0,0,0,1,0,0,0.756076923,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,188.5575479,0,0,0.494073815,0,0,0,0,0,0.328073305,0.760499827,0,0,0,0,0,0,0.029373622,0,1,1,0,0,0,0,0.756966472,1,0.520282773,-13.29337406,0,0,0,0,0.015110491,0,0,0,0,-1,0,0,0,0,0,0,0,0.255519804
117,0,0,0,10922.68415,0,0,0,36.98573708,0,0,0,0,0,0,0,0,0.642611111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.9218226,1,0,0.338173032,0,0,0,0,0,0.279901462,0.512796717,0,0,0,0,0,0,0.088895351,0,0,0,0,0,0,0,0.649820849,0,0.253057979,-16.28149483,0,0,0,0,0.040604739,0,0,0,0,-1,0,2000,0,0,0,0,0,0
118,0,0,1,9302.34679,0,0,0,2.503862668,0,0,0,3,0,0,0,0,0.511428571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,488.6555041,0,0,0.457207166,0,0,0,0,0,0.320919611,0.641520103,0,0,0,0,0,0,0.057314215,0,2,0,0,0,0,0,0.75378584,0,0.319988161,-25.3808532,0,0,0,0,0.033108414,0,0,0,0,170828,0,0,0,0,0,0,0,0.525497119
